trade_id,trader_id,company_id,ticker,trade_timestamp,action,instrument,order_type,quantity,price,trade_value,volume_ratio,volume_zscore_30d,trade_frequency_1h,trade_frequency_24h,buy_sell_ratio,hours_to_next_event,hours_since_last_event,is_pre_event_window,peer_group_deviation,unusual_instrument_flag,after_hours_flag,consecutive_profitable_trades,price_impact_proxy,network_risk,pnl_pct,fraud_probability,anomaly_score,rule_engine_score,risk_score,severity,is_anomalous,anomaly_type
TRD0038044,TRD0114,CMP027,BNLN,2026-02-11 11:13:04,BUY,ETF,Bracket Order,11113,252.9,2810477.7,1.0377,0.5868,3,11,0.5519,2980.89,1053.14,False,0.5146,False,False,3,0.0472,0.2473,2.43,0.0907,0.4008,0.0027,18.62,Low,False,none
TRD0023202,TRD0042,CMP045,BPXM,2026-01-29 14:03:59,SELL,Futures,Bracket Order,1061627,237.73,252380586.71,10.2658,4.8426,2,1,3.6777,33.35,9999.0,True,3.9923,True,False,3,0.3759,0.4561,2.76,0.7995,0.575,0.8715,70.86,High,True,pump_and_dump
TRD0104025,TRD0412,CMP014,DJHR,2026-04-26 10:08:19,BUY,Options,Cover Order,360603,165.94,59838461.82,6.3548,5.6667,1,21,2.642,46.22,223.79,True,4.0637,True,False,7,0.307,0.5609,0.79,0.7908,0.9184,0.659,78.63,High,True,insider_trading
TRD0104410,TRD0090,CMP016,FWEI,2025-12-14 16:49:30,SELL,ETF,Limit,48085,851.05,40922739.25,9.8532,2.5592,3,4,2.9339,40.49,627.75,True,3.1194,False,True,1,0.6266,0.6416,2.84,0.938,0.8829,0.6982,85.59,Critical,True,spoofing
TRD0065286,TRD0252,CMP059,RFEI,2026-06-11 13:36:24,BUY,ETF,Limit,240128,71.64,17202769.92,6.6994,2.8847,3,14,2.6818,25.61,1989.14,True,3.0286,False,False,4,0.3801,0.7888,5.62,0.8745,0.9618,0.7374,87.16,Critical,True,circular_trading
TRD0082181,TRD0196,CMP038,UXVA,2026-04-26 12:46:38,SELL,Equity,Limit,6116,662.03,4048975.48,0.5759,-0.0228,1,24,0.6263,286.52,1538.33,False,-0.0447,False,False,0,0.0361,0.4032,-0.13,0.0071,0.0353,0.0157,5.65,Low,False,none
TRD0060325,TRD0090,CMP036,UCCA,2025-12-06 18:32:01,BUY,ETF,Cover Order,61246,131.2,8035475.2,8.9683,3.4421,5,23,2.7934,902.56,13.41,False,4.6735,False,True,4,0.3783,0.6416,4.2,0.781,0.8239,0.585,75.05,High,True,insider_trading
TRD0046437,TRD0151,CMP010,VTWH,2026-05-20 09:29:37,BUY,ETF,Cover Order,150950,91.08,13748526.0,1.1119,0.1025,3,23,1.2099,9999.0,1502.85,False,1.0802,False,False,0,0.0683,0.0345,-4.41,0.1504,0.1494,0.0035,11.65,Low,False,none
TRD0106103,TRD0377,CMP050,MCCS,2026-06-18 15:22:15,BUY,Equity,Cover Order,22002,96.45,2122092.9,3.8701,5.1478,5,5,3.689,11.03,1264.96,True,2.4433,False,False,7,0.7412,0.1981,5.49,0.8224,0.657,0.5845,67.47,Medium,True,insider_trading
TRD0068414,TRD0034,CMP046,LUQA,2026-01-24 13:33:10,BUY,ETF,Bracket Order,6710,146.38,982209.8,0.9342,-1.32,5,13,0.9102,164.96,449.41,False,0.4262,False,False,3,0.1001,0.0662,2.51,0.0336,0.0589,0.123,5.79,Low,False,none
TRD0099183,TRD0090,CMP034,SIHG,2026-01-14 10:45:31,BUY,Equity,Cover Order,4387,307.82,1350406.34,0.7568,-2.0488,5,10,1.3521,678.61,1138.51,False,1.488,False,False,0,0.0471,0.6416,-5.65,0.0263,0.1252,0.0189,11.64,Low,False,none
TRD0024323,TRD0236,CMP038,UXVA,2026-05-09 09:03:20,SELL,ETF,Stop-Loss,13563,690.41,9364030.83,0.8178,-0.4794,5,13,1.4772,399.15,21.76,False,-0.6518,False,False,0,0.0287,0.671,-2.99,0.0151,0.4513,0.0682,21.95,Low,False,none
TRD0058493,TRD0439,CMP023,OTXX,2025-11-22 12:50:41,SELL,Futures,Stop-Loss,338871,3199.1,1084082216.1,6.2808,6.9927,1,19,2.4601,17.25,9999.0,True,4.3536,True,False,0,0.1393,0.0721,-0.53,0.8534,0.8311,0.7196,74.85,High,True,wash_trading
TRD0056898,TRD0412,CMP018,YGCX,2026-05-09 14:54:01,BUY,Options,Stop-Loss,599427,765.55,458891339.85,11.7354,6.222,2,22,2.2798,962.62,11.88,False,2.364,True,False,3,0.1404,0.5609,8.29,0.7637,0.5097,0.6262,64.66,Medium,True,insider_trading
TRD0113738,TRD0243,CMP049,JIRH,2025-10-11 10:36:15,SELL,Equity,Stop-Loss,24121,156.11,3765529.31,1.1842,0.1123,4,7,0.6383,2613.95,9999.0,False,-0.0715,False,False,0,0.0109,0.2698,-1.37,0.0801,0.2503,0.0113,13.98,Low,False,none
TRD0007236,TRD0178,CMP001,LMTI,2026-01-22 10:28:51,SELL,ETF,Cover Order,65948,371.44,24495725.12,1.2746,-0.2932,5,3,0.9747,905.21,718.02,False,-0.1068,False,False,6,0.0919,0.1375,0.28,0.1368,0.0169,0.005,8.11,Low,False,none
TRD0025452,TRD0259,CMP057,PNYK,2026-05-04 13:49:45,SELL,ETF,Cover Order,41173,91.79,3779269.67,1.0179,0.6816,1,15,1.391,973.8,172.32,False,-0.8187,False,False,0,0.0035,0.1922,-2.15,0.0312,0.1525,0.0044,7.97,Low,False,none
TRD0052687,TRD0252,CMP012,INMT,2026-06-27 10:29:58,SELL,ETF,Stop-Loss,28022,208.74,5849312.28,0.6331,-0.9708,1,13,1.7707,9999.0,772.25,False,-0.6224,False,False,0,0.0834,0.7888,-0.32,0.1052,0.2269,0.0546,20.25,Low,False,none
TRD0065229,TRD0234,CMP003,NCBQ,2026-03-27 12:39:17,BUY,ETF,Bracket Order,209694,100.66,21107798.04,3.0758,4.5517,2,7,1.768,23.59,963.32,True,2.1444,False,False,0,0.7143,0.137,-0.84,0.8422,0.8499,0.5836,73.52,High,True,spoofing
TRD0008739,TRD0452,CMP006,XBFQ,2025-10-23 10:42:51,SELL,ETF,Limit,24640,89.57,2207004.8,1.0203,-0.0993,2,5,1.3851,2785.91,9999.0,False,0.5712,False,False,0,0.0948,0.0701,-1.85,0.0379,0.005,0.045,3.23,Low,False,none
TRD0085111,TRD0412,CMP057,PNYK,2025-12-09 10:29:46,SELL,Options,Limit,363610,18.25,6635882.5,6.9223,4.1755,5,6,1.9484,3.55,642.8,True,2.6277,True,False,2,0.6768,0.5609,4.11,0.6816,0.6944,0.8193,69.4,Medium,True,insider_trading
TRD0035783,TRD0018,CMP047,VBOF,2025-10-06 14:36:09,SELL,ETF,Market,8789,277.76,2441232.64,0.8264,0.1028,2,8,0.9637,654.97,9999.0,False,-0.5954,False,False,3,0.0394,0.0315,1.6,0.0586,0.0093,0.0925,4.62,Low,False,none
TRD0049487,TRD0097,CMP020,IARJ,2026-03-04 11:39:43,SELL,ETF,Stop-Loss,231846,1106.81,256609471.26,5.1724,6.7555,4,1,1.5294,370.35,13.98,False,2.5791,False,False,6,0.1259,0.8788,7.32,0.9752,0.8533,0.6572,88.13,Critical,True,insider_trading
TRD0080315,TRD0184,CMP050,MCCS,2026-03-09 12:38:31,BUY,Equity,Limit,1042737,79.52,82918446.24,6.1908,5.7608,2,8,1.6018,246.86,14.81,False,4.1673,False,False,1,0.4008,0.8894,5.58,0.8958,0.593,0.7226,77.83,High,True,front_running
TRD0073678,TRD0103,CMP048,JGWJ,2026-02-15 09:20:54,BUY,Equity,Cover Order,106620,101.6,10832592.0,1.4913,-0.7754,1,1,0.5444,639.56,452.37,False,-0.5747,False,False,7,0.0539,0.221,4.35,0.0819,0.09,0.028,9.02,Low,False,none
TRD0071665,TRD0359,CMP058,JGPO,2026-02-08 15:53:31,BUY,ETF,Limit,27131,336.26,9123070.06,4.3648,4.518,3,8,2.0356,5.76,999.9,True,3.3168,False,False,6,0.2709,0.3502,3.79,0.8004,0.6272,0.6972,68.79,Medium,True,insider_trading
TRD0044754,TRD0412,CMP013,RXNL,2026-01-06 11:55:04,BUY,Equity,Limit,471525,105.33,49665728.25,7.6472,5.4946,4,10,2.5566,39.43,1312.29,True,2.5973,False,False,4,0.7221,0.5609,4.99,0.5946,0.9394,0.5068,68.15,Medium,True,insider_trading
TRD0013847,TRD0462,CMP017,FNLM,2026-05-08 10:17:50,BUY,Futures,Limit,254641,623.26,158707549.66,8.7623,5.0378,2,21,2.6295,22.3,576.48,True,3.7767,True,False,6,0.079,0.5748,7.61,0.7664,0.8859,0.7708,78.38,High,True,spoofing
TRD0071637,TRD0045,CMP012,INMT,2026-04-04 16:38:37,SELL,Equity,Cover Order,125820,191.38,24079431.6,10.6323,2.5596,2,19,3.7215,15.88,1481.23,True,4.4594,False,True,3,0.6346,0.788,4.57,0.964,0.768,0.7268,85.2,Critical,True,front_running
TRD0002701,TRD0209,CMP033,CHAM,2026-01-15 09:05:50,SELL,Equity,Bracket Order,225914,1350.5,305096857.0,10.2599,6.5275,1,6,3.4474,51.54,585.74,False,3.8211,False,False,3,0.4767,0.2285,2.84,0.706,0.713,0.7616,66.87,Medium,True,insider_trading
TRD0092032,TRD0119,CMP001,LMTI,2026-02-28 15:52:09,BUY,Options,Bracket Order,147231,381.0,56095011.0,10.8913,6.4218,5,16,2.1411,11.82,1611.41,True,3.8512,True,False,4,0.4097,0.1704,4.2,0.7902,0.9484,0.9286,79.64,High,True,insider_trading
TRD0044892,TRD0279,CMP015,WXZK,2026-01-09 09:03:04,SELL,ETF,Market,3988,604.75,2411743.0,1.1153,-0.466,1,18,0.9493,660.59,1109.86,False,1.3658,False,False,5,0.0326,0.0783,1.67,0.0049,0.0485,0.0004,2.46,Low,False,none
TRD0049976,TRD0490,CMP052,QXXS,2026-01-16 11:50:34,SELL,ETF,Bracket Order,3229,1764.2,5696601.8,0.8196,0.415,2,9,0.7599,1144.66,1151.63,False,0.297,False,False,3,0.0397,0.142,1.29,0.0948,0.0535,0.0037,7.35,Low,False,none
TRD0024079,TRD0385,CMP045,BPXM,2026-05-31 18:36:53,SELL,Options,Limit,66392,212.99,14140832.08,5.3598,4.0604,1,21,2.2644,8.61,953.27,True,2.1703,True,True,1,0.8909,0.69,6.49,0.9238,0.8888,0.5852,83.91,High,True,insider_trading
TRD0079054,TRD0184,CMP056,ASGU,2026-03-13 17:03:25,BUY,Equity,Limit,934536,740.77,692276232.72,5.8308,3.6276,4,2,3.4812,13.75,2815.81,True,2.7663,False,True,6,0.3507,0.8894,1.64,0.9543,0.8915,0.4958,86.02,Critical,True,pump_and_dump
TRD0081049,TRD0255,CMP052,QXXS,2026-06-09 14:33:29,BUY,ETF,Cover Order,258559,1808.34,467562582.06,8.4499,5.0376,1,1,2.5477,46.32,1342.25,True,2.5482,False,False,6,0.454,0.8046,7.75,0.8555,0.9398,0.7665,86.24,Critical,True,front_running
TRD0021947,TRD0334,CMP039,JDXM,2026-01-10 13:38:24,BUY,Equity,Stop-Loss,23730,99.06,2350693.8,1.3233,0.3024,3,11,0.5411,1249.73,175.98,False,-0.0407,False,False,0,0.0311,0.1983,-2.87,0.0025,0.0024,0.0377,2.73,Low,False,none
TRD0030940,TRD0279,CMP004,KQZJ,2025-10-16 11:26:32,SELL,ETF,Limit,2024,115.39,233549.36,0.6789,0.3465,3,22,0.9726,852.35,9999.0,False,0.1166,False,False,0,0.0736,0.0783,-1.14,0.1255,0.0292,0.0376,7.87,Low,False,none
TRD0078102,TRD0090,CMP024,GGME,2026-03-26 09:16:15,BUY,Options,Market,44460,76.45,3398967.0,8.7648,6.3791,4,11,3.4404,16.88,1354.14,True,2.5987,True,False,6,0.7758,0.6416,3.37,0.8336,0.9596,0.8474,85.43,Critical,True,spoofing
TRD0050487,TRD0385,CMP034,SIHG,2026-02-23 12:45:54,BUY,Options,Stop-Loss,155164,316.08,49044237.12,11.6625,6.5177,3,5,2.291,13.82,283.4,True,2.4494,True,False,4,0.004,0.69,7.29,0.9439,0.9104,0.8738,89.79,Critical,True,insider_trading
TRD0050236,TRD0326,CMP033,CHAM,2026-01-11 14:05:38,SELL,Options,Market,37809,1386.86,52435789.74,1.0307,-1.5464,4,6,1.3738,142.54,494.73,False,0.6197,True,False,0,0.0353,0.391,-1.99,0.1142,0.1225,0.0844,13.99,Low,False,none
TRD0081486,TRD0249,CMP006,XBFQ,2026-02-15 10:30:23,BUY,ETF,Cover Order,1858177,49.11,91255072.47,4.6501,5.2924,3,16,3.2396,26.12,9999.0,True,2.2978,False,False,1,1.2318,0.5114,3.7,0.8286,0.6836,0.4763,70.05,High,True,insider_trading
TRD0011846,TRD0359,CMP025,JXOT,2025-11-08 10:32:12,SELL,Options,Stop-Loss,43533,260.92,11358630.36,6.1352,5.4904,5,18,2.2913,40.04,9999.0,True,2.1794,True,False,2,0.1551,0.3502,3.23,0.7104,0.7985,0.5799,68.12,Medium,True,wash_trading
TRD0034538,TRD0207,CMP057,PNYK,2026-04-26 12:55:35,SELL,ETF,Cover Order,158525,64.3,10193157.5,9.3056,4.0118,4,24,1.6178,20.58,2248.62,True,4.6066,False,False,3,0.1577,0.5604,3.61,0.8572,0.9784,0.8629,86.47,Critical,True,insider_trading
TRD0106587,TRD0252,CMP012,INMT,2026-02-20 14:00:35,SELL,Equity,Limit,37081,206.24,7647585.44,0.9102,-1.9575,2,6,0.8503,1050.52,446.6,False,-0.6204,False,False,3,0.0089,0.7888,2.33,0.1204,0.0701,0.0794,16.6,Low,False,none
TRD0082852,TRD0393,CMP001,LMTI,2025-10-10 12:36:09,BUY,Equity,Cover Order,4059,374.33,1519405.47,0.6632,-0.2161,5,12,1.7634,1775.86,9999.0,False,-1.3817,False,False,0,0.0196,0.2266,-2.93,0.0266,0.2923,0.0163,12.48,Low,False,none
TRD0009328,TRD0090,CMP027,BNLN,2025-11-06 16:30:00,BUY,Options,Market,29902,240.84,7201597.68,4.3908,6.7417,5,5,3.0681,35.71,9999.0,True,2.6744,True,True,6,0.0115,0.6416,0.7,0.8846,0.9281,0.579,82.75,High,True,wash_trading
TRD0006604,TRD0168,CMP009,QWEI,2025-11-24 11:23:11,SELL,ETF,Market,8754,137.57,1204287.78,1.142,-0.3443,4,19,1.4718,204.65,261.6,False,1.5342,False,False,7,0.0726,0.2017,10.21,0.0025,0.0436,0.0613,4.36,Low,False,none
TRD0034393,TRD0084,CMP003,NCBQ,2026-05-28 08:07:16,SELL,Equity,Bracket Order,11137,97.86,1089866.82,1.0758,-0.259,3,1,1.3854,9999.0,384.09,False,0.5019,False,True,0,0.0897,0.2018,-3.06,0.0052,0.0145,0.2443,6.35,Low,False,none
TRD0070250,TRD0090,CMP023,OTXX,2025-12-31 14:22:02,BUY,Options,Stop-Loss,45531,3175.23,144571397.13,8.4917,6.8658,1,18,3.9391,27.04,0.09,True,3.9925,True,False,3,0.3937,0.6416,0.2,0.778,0.8654,0.4134,73.59,High,True,spoofing
TRD0034828,TRD0011,CMP051,NQWS,2026-01-09 13:44:13,SELL,Equity,Stop-Loss,78111,32.81,2562821.91,0.9251,-1.014,4,5,0.9556,560.7,1022.14,False,-1.7928,False,False,0,0.0457,0.2215,-2.38,0.105,0.0639,0.0086,8.99,Low,False,none
TRD0053216,TRD0184,CMP005,QSGC,2025-12-28 14:50:35,BUY,Options,Limit,1052871,100.38,105687190.98,8.0716,4.8014,3,3,2.223,23.28,9999.0,True,2.8249,True,False,3,0.3078,0.8894,3.08,0.9907,0.9248,0.5449,89.39,Critical,True,pump_and_dump
TRD0081873,TRD0243,CMP049,JIRH,2026-01-26 11:59:34,BUY,Equity,Bracket Order,143902,182.61,26277944.22,5.6635,6.5197,1,9,2.106,44.56,9999.0,True,4.6218,False,False,1,0.2293,0.2698,6.43,0.9796,0.8637,0.9135,86.39,Critical,True,spoofing
TRD0061178,TRD0232,CMP051,NQWS,2026-06-07 11:50:23,BUY,Equity,Market,20565,44.47,914525.55,0.7793,-0.4816,5,23,1.4545,9999.0,280.52,False,-0.3851,False,False,5,0.035,0.0961,0.67,0.0342,0.0243,0.0264,3.62,Low,False,none
TRD0043925,TRD0285,CMP003,NCBQ,2026-03-13 15:17:11,BUY,Equity,Market,18823,130.07,2448307.61,1.331,-0.9916,3,4,0.9617,356.96,629.95,False,0.2697,False,False,0,0.1455,0.0234,-5.7,0.1489,0.1268,0.0452,11.42,Low,False,none
TRD0082208,TRD0255,CMP025,JXOT,2026-04-29 14:46:13,SELL,ETF,Limit,167737,259.24,43484139.88,7.1406,2.6086,3,9,3.1395,1122.22,11.99,False,3.4141,False,False,5,0.4366,0.8046,4.31,0.925,0.978,0.9118,92.69,Critical,True,insider_trading
TRD0072835,TRD0090,CMP005,QSGC,2025-12-28 11:44:51,BUY,Options,Cover Order,38273,138.54,5302341.42,6.1223,4.2121,1,24,3.7958,26.38,9999.0,True,3.3264,True,False,6,0.7711,0.6416,2.88,0.5646,0.9391,0.7213,70.82,High,True,spoofing
TRD0056834,TRD0207,CMP024,GGME,2026-03-26 10:10:08,BUY,Options,Stop-Loss,55345,92.79,5135462.55,3.8048,4.432,4,21,1.9382,15.98,1355.04,True,4.2676,True,False,3,0.0283,0.5604,5.69,0.9118,0.9152,0.8918,87.47,Critical,True,layering
TRD0009548,TRD0281,CMP002,JBDO,2026-03-03 10:17:02,BUY,Equity,Cover Order,43122,95.62,4123325.64,0.8206,-0.5339,5,17,0.8575,1397.92,139.71,False,0.8914,False,False,0,0.0809,0.1777,-5.43,0.0231,0.1546,0.0915,8.83,Low,False,none
TRD0092044,TRD0341,CMP055,NKNY,2026-01-06 15:14:38,SELL,Equity,Bracket Order,243120,1096.02,266464382.4,5.0571,2.7238,5,21,1.6454,19.52,250.55,True,3.2673,False,False,3,0.4152,0.36,7.67,0.8621,0.7003,0.8831,76.65,High,True,layering
TRD0043593,TRD0272,CMP005,QSGC,2026-03-07 15:48:28,BUY,ETF,Stop-Loss,75136,153.47,11531121.92,1.0312,0.732,1,15,1.616,2462.41,138.72,False,1.1371,False,False,5,0.0366,0.1522,2.55,0.0707,0.0945,0.1241,9.4,Low,False,none
TRD0005970,TRD0190,CMP029,OPWR,2025-12-23 12:42:05,SELL,ETF,Market,59377,116.87,6939389.99,4.3381,3.6229,3,20,1.9645,23.92,9999.0,True,4.7947,False,False,7,0.4412,0.3117,5.7,0.913,0.6196,0.627,72.2,High,True,circular_trading
TRD0000740,TRD0389,CMP052,QXXS,2026-02-14 11:48:32,SELL,ETF,Stop-Loss,11973,1819.86,21789183.78,0.5127,-0.4256,5,2,1.3376,448.69,1847.6,False,0.3315,False,False,0,0.0366,0.4386,-7.26,0.2853,0.0294,0.0867,19.41,Low,False,none
TRD0073831,TRD0493,CMP029,OPWR,2026-06-04 10:23:20,SELL,ETF,Limit,9628,49.85,479955.8,1.0654,1.4567,4,17,1.5687,9999.0,672.42,False,1.5368,False,False,7,0.0468,0.238,5.61,0.0412,0.3575,0.009,15.09,Low,False,none
TRD0019696,TRD0443,CMP028,EZAB,2026-01-28 12:58:44,SELL,ETF,Cover Order,997,1972.36,1966442.92,0.517,0.5592,3,22,0.5959,1845.38,2040.87,False,1.253,False,False,6,0.0976,0.4591,9.25,0.0358,0.4777,0.1184,22.31,Low,False,none
TRD0008156,TRD0017,CMP026,UGLJ,2026-06-08 10:09:55,BUY,Equity,Bracket Order,303550,1522.31,462097200.5,1.3351,-0.7931,3,21,1.1469,217.54,484.59,False,-0.6429,False,False,2,0.0155,0.2219,0.13,0.0466,0.1936,0.0035,10.18,Low,False,none
TRD0022066,TRD0369,CMP015,WXZK,2026-06-14 11:56:00,SELL,Equity,Market,206676,583.21,120535509.96,8.0562,3.4405,4,17,3.3735,18.35,1071.16,True,3.2225,False,False,1,0.5969,0.5509,4.95,0.9791,0.8643,0.9592,89.89,Critical,True,layering
TRD0000206,TRD0312,CMP059,RFEI,2025-12-03 12:49:17,BUY,ETF,Stop-Loss,72779,53.38,3884943.02,1.3634,0.4503,3,15,0.8338,208.55,384.23,False,0.3817,False,False,0,0.0643,0.7761,-0.65,0.1212,0.1949,0.0143,19.28,Low,False,none
TRD0025771,TRD0255,CMP009,QWEI,2026-05-26 15:16:34,BUY,ETF,Stop-Loss,318644,101.25,32262705.0,11.6389,5.8815,2,9,2.5979,19.53,431.17,True,4.2472,False,False,1,0.9153,0.8046,8.16,0.9603,0.8283,0.6405,85.72,Critical,True,insider_trading
TRD0012695,TRD0462,CMP030,FHSA,2026-06-18 17:19:35,BUY,Futures,Cover Order,180047,121.13,21809093.11,4.5727,3.5772,5,22,2.1616,27.73,4130.29,True,4.0573,True,True,7,0.4036,0.5748,5.99,0.6673,0.5353,0.7171,62.59,Medium,True,layering
TRD0031014,TRD0182,CMP006,XBFQ,2025-12-11 12:37:40,BUY,Equity,Bracket Order,11459,51.4,588992.6,0.9537,0.9543,1,23,0.8626,1608.0,9999.0,False,0.0358,False,False,1,0.1214,0.2187,2.45,0.0784,0.0425,0.0038,7.05,Low,False,none
TRD0043269,TRD0003,CMP021,TXFE,2026-01-01 12:05:03,SELL,Futures,Stop-Loss,149765,131.13,19638684.45,6.0896,6.8894,3,10,2.0403,29.7,801.37,True,4.1443,True,False,4,0.0262,0.2248,3.26,0.7543,0.7096,0.6488,67.21,Medium,True,insider_trading
TRD0093471,TRD0257,CMP034,SIHG,2026-06-25 10:50:47,SELL,Equity,Bracket Order,78049,333.97,26066024.53,1.5556,1.6209,1,13,0.8353,9999.0,937.01,False,-0.8302,False,False,7,0.019,0.2253,0.46,0.1662,0.024,0.1297,12.4,Low,False,none
TRD0033479,TRD0355,CMP022,TTZR,2025-11-28 11:33:22,SELL,Equity,Bracket Order,18827,425.36,8008252.72,1.3358,-0.4555,3,10,1.6415,490.53,9999.0,False,-0.062,False,False,0,0.0018,0.1691,-0.93,0.0513,0.1574,0.2854,13.0,Low,False,none
TRD0077644,TRD0083,CMP045,BPXM,2026-04-18 11:00:05,BUY,ETF,Limit,40850,254.56,10398776.0,1.2902,-1.1277,4,7,1.9807,86.35,1859.59,False,-0.9833,False,False,0,0.1266,0.1354,-0.38,0.0312,0.0245,0.1199,5.29,Low,False,none
TRD0024643,TRD0437,CMP018,YGCX,2026-05-15 11:03:19,BUY,Equity,Bracket Order,673980,743.23,500922155.4,0.5888,0.0134,1,13,1.6985,822.47,152.03,False,0.9967,False,False,0,0.026,0.4839,-4.91,0.1298,0.1321,0.1724,17.23,Low,False,none
TRD0025752,TRD0248,CMP058,JGPO,2026-05-11 12:06:44,SELL,Futures,Stop-Loss,323092,348.88,112720336.96,5.7488,4.9706,3,7,3.5385,17.88,868.61,True,2.5276,True,False,0,0.0516,0.4378,-0.29,0.4193,0.8158,0.6523,57.51,Medium,True,insider_trading
TRD0079471,TRD0097,CMP058,JGPO,2026-05-23 09:31:02,SELL,Equity,Cover Order,367603,290.19,106674714.57,6.75,6.9847,2,23,1.806,26.24,13.28,True,2.2089,False,False,4,0.5671,0.8788,5.82,0.7972,0.9286,0.67,82.57,High,True,spoofing
TRD0060253,TRD0210,CMP000,SPDZ,2026-01-23 13:05:24,SELL,ETF,Limit,151673,477.35,72401106.55,7.9693,3.1001,3,9,3.8197,10.16,9999.0,True,3.858,False,False,5,0.4774,0.8977,3.29,0.8319,0.9618,0.8395,87.86,Critical,True,front_running
TRD0095531,TRD0450,CMP003,NCBQ,2025-10-10 15:27:47,BUY,Equity,Market,83936,108.49,9106216.64,0.808,-0.5987,4,19,0.7627,2953.09,9999.0,False,-0.8082,False,False,0,0.0531,0.0638,-1.33,0.15,0.0855,0.0255,10.34,Low,False,none
TRD0001402,TRD0252,CMP005,QSGC,2026-03-02 15:32:57,BUY,Equity,Market,183670,128.66,23630982.2,4.8972,6.9445,4,23,2.7615,2582.67,18.46,False,2.6277,False,False,2,0.4709,0.7888,3.0,0.7009,0.6229,0.811,70.28,High,True,layering
TRD0109017,TRD0087,CMP041,LXML,2026-01-05 17:34:58,BUY,Options,Cover Order,525396,506.94,266344248.24,3.519,3.5463,2,18,3.6009,43.54,417.64,True,3.0606,True,True,5,0.9647,0.0972,1.03,0.8853,0.7784,0.6633,74.11,High,True,front_running
TRD0006101,TRD0351,CMP003,NCBQ,2026-03-28 13:07:43,SELL,Equity,Cover Order,363950,88.38,32165901.0,8.6911,5.0184,5,23,2.1185,1074.91,0.88,False,2.0033,False,False,6,0.571,0.6234,5.71,0.8813,0.8743,0.9038,85.68,Critical,True,pump_and_dump
TRD0053971,TRD0412,CMP029,OPWR,2025-12-22 12:59:54,SELL,Options,Limit,326831,97.32,31807192.92,4.5425,2.8043,2,16,2.3407,47.62,9999.0,True,4.9716,True,False,1,0.351,0.5609,2.32,0.4907,0.9133,0.6301,64.54,Medium,True,spoofing
TRD0022416,TRD0027,CMP017,FNLM,2026-05-20 11:58:59,BUY,Equity,Market,146997,621.07,91295426.79,0.857,0.2388,4,19,1.8393,360.98,267.39,False,-0.1099,False,False,0,0.0099,0.2618,-0.82,0.0889,0.077,0.04,9.53,Low,False,none
TRD0072698,TRD0470,CMP032,MXGK,2026-03-17 08:09:30,SELL,Equity,Limit,1487,1147.43,1706228.41,1.3925,0.3145,3,6,1.4866,1535.8,433.77,False,0.7746,False,True,0,0.0337,0.1954,-4.79,0.1806,0.0188,0.0623,11.58,Low,False,none
TRD0055994,TRD0341,CMP032,MXGK,2026-02-27 15:34:52,BUY,Equity,Bracket Order,55302,1143.33,63228435.66,1.3002,-0.5863,1,23,0.9381,1960.38,9.19,False,0.2909,False,False,2,0.0816,0.36,0.87,0.0418,0.0272,0.0184,6.57,Low,False,none
TRD0023893,TRD0191,CMP008,OIUY,2026-01-17 09:18:45,BUY,Equity,Bracket Order,38054,901.05,34288556.7,1.1895,-0.2426,1,22,1.8832,1106.93,682.31,False,0.8047,False,False,0,0.1389,0.0305,-2.4,0.0206,0.3478,0.0696,12.71,Low,False,none
TRD0119197,TRD0372,CMP055,NKNY,2025-12-25 13:07:45,BUY,Equity,Market,219272,1051.77,230623711.44,6.4757,5.8144,5,24,3.0362,39.56,9999.0,True,3.2359,False,False,5,0.0812,0.5577,6.83,0.8871,0.9783,0.5837,83.6,High,True,insider_trading
TRD0054951,TRD0351,CMP020,IARJ,2025-12-21 16:23:17,SELL,Equity,Market,418924,1073.67,449786131.08,8.7838,5.7443,4,24,1.8065,7.3,836.5,True,2.5018,False,True,0,0.4369,0.6234,-0.82,0.8275,0.255,0.3228,55.96,Medium,True,wash_trading
TRD0062848,TRD0055,CMP051,NQWS,2026-04-02 09:10:06,SELL,Futures,Cover Order,60825,15.87,965292.75,1.1676,-0.1461,5,4,0.6834,752.08,1426.73,False,1.2445,True,False,4,0.0637,0.1176,0.36,0.0041,0.1531,0.092,7.33,Low,False,none
TRD0047543,TRD0222,CMP057,PNYK,2025-11-11 18:55:20,BUY,ETF,Limit,142231,48.38,6881135.78,7.4897,6.8439,1,9,2.3972,20.77,9999.0,True,4.6543,False,True,4,0.1242,0.7021,5.29,0.799,0.5823,0.7325,71.43,High,True,pump_and_dump
TRD0022047,TRD0390,CMP006,XBFQ,2026-03-19 15:47:28,SELL,ETF,Bracket Order,78806,37.2,2931583.2,7.3615,6.707,2,5,1.5895,30.53,747.17,True,4.9476,False,False,7,0.3154,0.6803,4.5,0.9779,0.8824,0.7782,88.95,Critical,True,spoofing
TRD0109958,TRD0090,CMP015,WXZK,2026-02-04 14:18:50,BUY,ETF,Limit,23529,542.04,12753659.16,4.0353,6.007,3,12,2.6775,31.33,1739.12,True,2.9213,False,False,6,0.5294,0.6416,1.3,0.9329,0.9653,0.4185,83.63,High,True,layering
